bundle_id,client_ip,round,upload_start_s,upload_end_s,upload_duration_s,triggered_inside,trigger_count_inside,first_trigger_s,trigger_latency_s,ground_truth_quality
bundle_0647,10.42.0.47,27,1785046150.603259,1785046150.7035568,0.10029768943786621,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,28,1785046158.3056316,1785046158.4059243,0.10029268264770508,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,29,1785046166.6837437,1785046166.7840295,0.10028576850891113,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,30,1785046174.8649173,1785046174.9651508,0.10023355484008789,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,31,1785046184.0820658,1785046184.1823688,0.10030293464660645,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,32,1785046192.7621963,1785046192.862475,0.10027861595153809,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,33,1785046201.2036915,1785046201.304024,0.10033249855041504,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,34,1785046209.5655782,1785046209.6658556,0.10027742385864258,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,35,1785046220.9310434,1785046221.0313468,0.10030341148376465,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,36,1785046232.9467044,1785046233.0469048,0.10020041465759277,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,37,1785046242.5114417,1785046242.6117454,0.10030364990234375,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,38,1785046254.6582978,1785046254.7585936,0.1002957820892334,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,39,1785046265.134822,1785046265.235207,0.10038518905639648,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,40,1785046273.3744922,1785046273.4747505,0.10025835037231445,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,41,1785046281.9573324,1785046282.0576344,0.10030198097229004,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,42,1785046292.2065315,1785046292.3067455,0.10021400451660156,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,43,1785046301.3584683,1785046301.4587755,0.10030722618103027,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,44,1785046310.1887765,1785046310.2889936,0.10021710395812988,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,45,1785046320.8222558,1785046320.922511,0.10025525093078613,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,46,1785046329.803604,1785046329.904038,0.1004340648651123,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,47,1785046338.4105206,1785046338.5108137,0.10029315948486328,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,48,1785046346.7549767,1785046346.8552575,0.10028076171875,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,49,1785046355.5752366,1785046355.6755435,0.10030698776245117,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,50,1785046366.864924,1785046366.9652977,0.10037374496459961,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,51,1785046376.8222055,1785046376.922501,0.1002955436706543,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,52,1785046386.51315,1785046386.613453,0.10030293464660645,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,53,1785046395.001768,1785046395.1023405,0.10057234764099121,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,54,1785046405.3049068,1785046405.4050865,0.10017967224121094,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,55,1785046412.9809258,1785046413.0811152,0.1001894474029541,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,56,1785046423.3407896,1785046423.4410384,0.10024881362915039,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,57,1785046432.0659416,1785046432.1661243,0.10018277168273926,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,58,1785046442.854201,1785046442.9545002,0.10029911994934082,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,59,1785046451.1304965,1785046451.2308028,0.10030627250671387,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,60,1785046460.0392332,1785046460.139529,0.1002957820892334,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,61,1785046470.16071,1785046470.2609246,0.10021448135375977,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,62,1785046479.339512,1785046479.4397953,0.10028314590454102,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,63,1785046487.018221,1785046487.118402,0.10018110275268555,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,64,1785046496.467199,1785046496.5675037,0.10030460357666016,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,65,1785046505.9466913,1785046506.0472314,0.1005401611328125,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,66,1785046516.8883088,1785046516.9886262,0.10031747817993164,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,67,1785046527.985611,1785046528.085919,0.10030794143676758,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,68,1785046536.8020542,1785046536.9022367,0.10018253326416016,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,69,1785046546.2717052,1785046546.371982,0.10027694702148438,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,70,1785046554.9083157,1785046555.0086064,0.10029077529907227,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,71,1785046564.960245,1785046565.0606368,0.10039186477661133,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,72,1785046574.4107924,1785046574.5109773,0.10018491744995117,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,73,1785046584.796454,1785046584.8968666,0.10041260719299316,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,74,1785046593.9729636,1785046594.073274,0.1003103256225586,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,75,1785046601.196575,1785046601.2971203,0.10054540634155273,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,76,1785046612.038597,1785046612.138896,0.10029888153076172,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,77,1785046620.361421,1785046620.4617317,0.1003105640411377,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,78,1785046629.9941075,1785046630.0944924,0.10038495063781738,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,79,1785046638.5839777,1785046638.6842732,0.1002955436706543,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,80,1785046649.1848917,1785046649.2850697,0.10017800331115723,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,81,1785046657.6275363,1785046657.7278745,0.10033822059631348,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,82,1785046666.812958,1785046666.9135132,0.1005551815032959,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,83,1785046673.6524527,1785046673.7528048,0.10035204887390137,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,84,1785046684.1151493,1785046684.2153664,0.10021710395812988,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,85,1785046690.349866,1785046690.4501646,0.10029864311218262,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,86,1785046698.6966586,1785046698.7972157,0.10055708885192871,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,87,1785046705.8593807,1785046705.959694,0.10031318664550781,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,88,1785046714.794651,1785046714.8952131,0.10056209564208984,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,89,1785046721.6469724,1785046721.7471828,0.10021042823791504,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,90,1785046730.2070005,1785046730.3075604,0.10055994987487793,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,91,1785046741.830659,1785046741.9308796,0.1002206802368164,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,92,1785046751.6033733,1785046751.7039886,0.10061526298522949,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,93,1785046759.1708689,1785046759.2711525,0.10028362274169922,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,94,1785046769.7784417,1785046769.8787506,0.10030889511108398,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,95,1785046777.9856284,1785046778.0859308,0.10030245780944824,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,96,1785046788.457292,1785046788.5575967,0.10030460357666016,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,97,1785046797.77777,1785046797.877952,0.10018205642700195,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,98,1785046807.2798812,1785046807.380094,0.10021281242370605,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,99,1785046816.708212,1785046816.8086998,0.10048794746398926,False,0,,,client_serialization_interval_only
bundle_0647,10.42.0.47,100,1785046825.5160038,1785046825.6163054,0.10030150413513184,False,0,,,client_serialization_interval_only
