bundle_id,client_ip,round,upload_start_s,upload_end_s,upload_duration_s,triggered_inside,trigger_count_inside,first_trigger_s,trigger_latency_s,ground_truth_quality
bundle_0616,10.42.0.47,79,1785033499.5280943,1785033499.6287255,0.1006312370300293,False,0,,,client_serialization_interval_only
bundle_0616,10.42.0.47,80,1785033505.0386896,1785033505.1390133,0.10032367706298828,False,0,,,client_serialization_interval_only
bundle_0616,10.42.0.47,81,1785033513.6825984,1785033513.782809,0.10021066665649414,False,0,,,client_serialization_interval_only
bundle_0616,10.42.0.47,82,1785033520.4834845,1785033520.583804,0.10031938552856445,False,0,,,client_serialization_interval_only
bundle_0616,10.42.0.47,83,1785033528.1869683,1785033528.2874234,0.10045504570007324,False,0,,,client_serialization_interval_only
bundle_0616,10.42.0.47,84,1785033535.0517535,1785033535.15228,0.10052657127380371,False,0,,,client_serialization_interval_only
bundle_0616,10.42.0.47,85,1785033543.0951917,1785033543.195768,0.10057640075683594,False,0,,,client_serialization_interval_only
bundle_0616,10.42.0.47,86,1785033549.876358,1785033549.9767773,0.10041928291320801,False,0,,,client_serialization_interval_only
bundle_0616,10.42.0.47,87,1785033558.743993,1785033558.8441818,0.1001887321472168,False,0,,,client_serialization_interval_only
bundle_0616,10.42.0.47,88,1785033565.946022,1785033566.0463305,0.10030841827392578,False,0,,,client_serialization_interval_only
bundle_0616,10.42.0.47,89,1785033572.709547,1785033572.809862,0.10031485557556152,False,0,,,client_serialization_interval_only
bundle_0616,10.42.0.47,90,1785033580.454976,1785033580.5552986,0.10032248497009277,False,0,,,client_serialization_interval_only
bundle_0616,10.42.0.47,91,1785033587.1546342,1785033587.2549455,0.100311279296875,False,0,,,client_serialization_interval_only
bundle_0616,10.42.0.47,92,1785033595.70889,1785033595.8094635,0.10057353973388672,False,0,,,client_serialization_interval_only
bundle_0616,10.42.0.47,93,1785033603.3880353,1785033603.4882498,0.10021448135375977,False,0,,,client_serialization_interval_only
bundle_0616,10.42.0.47,94,1785033612.6268935,1785033612.72727,0.10037636756896973,False,0,,,client_serialization_interval_only
bundle_0616,10.42.0.47,95,1785033619.924792,1785033620.0252912,0.10049915313720703,False,0,,,client_serialization_interval_only
bundle_0616,10.42.0.47,96,1785033628.67324,1785033628.7738073,0.10056734085083008,False,0,,,client_serialization_interval_only
bundle_0616,10.42.0.47,97,1785033634.9855914,1785033635.0861535,0.10056209564208984,False,0,,,client_serialization_interval_only
bundle_0616,10.42.0.47,98,1785033641.478657,1785033641.5789268,0.10026979446411133,False,0,,,client_serialization_interval_only
bundle_0616,10.42.0.47,99,1785033649.965625,1785033650.0660594,0.1004343032836914,False,0,,,client_serialization_interval_only
bundle_0616,10.42.0.47,100,1785033660.2081003,1785033660.3086717,0.1005713939666748,False,0,,,client_serialization_interval_only
